	file_origin	file_target	condition pair count	total pair count	%	cosine(avg)	pearsonr(avg)	spearman(avg)	cosine(max)	pearsonr(max)	spearman(max)
0	BRD-K41761879.csv	BRD-K17618128.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	BRD-K41761879.csv	BRD-K47501069.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	BRD-K41761879.csv	Gly-Gly-PALO.csv	0	118	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	BRD-K41761879.csv	BRD-K77144489.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	BRD-K41761879.csv	monastrol.csv	0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	BRD-K41761879.csv	BRD-K36633782.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	BRD-K41761879.csv	BRD-K70974948.csv	0	34	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	BRD-K41761879.csv	methyl-dopate.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	BRD-K03346868.csv	BRD-K24339152.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	BRD-K03346868.csv	BRD-K14535500.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	BRD-K03346868.csv	BRD-K74029109.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	BRD-K03346868.csv	BRD-K61599229.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	BRD-K03346868.csv	BRD-K90381642.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	BRD-K03346868.csv	BRD-K85332209.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	BRD-K03346868.csv	farnesylthioacetic-acid.csv	0	50	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	BRD-K03346868.csv	BRD-K72867209.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	BRD-K03346868.csv	BRD-K59174091.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	BRD-K03346868.csv	BRD-K99839793.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	BRD-K03346868.csv	propylthiouracil.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	BRD-K03346868.csv	BRD-K01060955.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	BRD-K03346868.csv	BRD-K43266948.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	BRD-K03346868.csv	BRD-K69011607.csv	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	BRD-K03346868.csv	BRD-K65904652.csv	0	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	BRD-K03346868.csv	BRD-K31415071.csv	0	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	BRD-K03346868.csv	FR-122047.csv	0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	BRD-K03346868.csv	BRD-K05856102.csv	0	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	BRD-K03346868.csv	BRD-K17083260.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	BRD-K03346868.csv	BRD-K52695588.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	BRD-K03346868.csv	BRD-K85229892.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	BRD-K03346868.csv	BRD-K29427427.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	BRD-K03346868.csv	BRD-K31387465.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	BRD-K03346868.csv	clopidogrel.csv	0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	BRD-K03346868.csv	BRD-K76266174.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	BRD-K03346868.csv	BRD-K91617567.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	BRD-K03346868.csv	dibutyryl-cAMP-Na.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	BRD-K03346868.csv	BRD-K15234288.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	BRD-K03346868.csv	BRD-K31975688.csv	0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	BRD-K03346868.csv	BRD-K33445737.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	BRD-K03346868.csv	BRD-K41888384.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
