	file_origin	file_target	condition pair count	total pair count	%	cosine(avg)	pearsonr(avg)	spearman(avg)	cosine(max)	pearsonr(max)	spearman(max)
0	fentiazac.csv	BRD-K33909884.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	fentiazac.csv	BRD-K91684468.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	fentiazac.csv	nitrofural.csv	4	76	0.0526315789474	0.0883195806084	0.0882620324098	-0.00555082648165	0.303669449462	0.303666612072	0.0993755118806
3	fentiazac.csv	BRD-K91775327.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	fentiazac.csv	BRD-K43460092.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	fentiazac.csv	BRD-K20758354.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	fentiazac.csv	BRD-K92978187.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	fentiazac.csv	apicidin.csv	0	372	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	fentiazac.csv	BRD-K41652832.csv	0	44	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	fentiazac.csv	BG-1029.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	fentiazac.csv	BRD-K85079349.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	fentiazac.csv	BRD-K00913793.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	fentiazac.csv	BRD-K92659956.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	fentiazac.csv	BRD-K04753511.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	fentiazac.csv	BRD-K99927461.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	fentiazac.csv	BRD-K75633187.csv	0	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	fentiazac.csv	BRD-K47131467.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	fentiazac.csv	fexaramine.csv	0	76	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	fentiazac.csv	BRD-K36596997.csv	0	28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	fentiazac.csv	r(-)-propylnorapomorphine.csv	0	92	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	fentiazac.csv	BRD-K75707803.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	fentiazac.csv	BRD-K75938736.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	fentiazac.csv	vinblastine.csv	0	244	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	fentiazac.csv	BRD-K20032655.csv	0	120	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	fentiazac.csv	BRD-K92981876.csv	0	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	fentiazac.csv	BRD-K44978017.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	fentiazac.csv	nomifensine.csv	0	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	fentiazac.csv	BRD-K03864628.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	fentiazac.csv	BRD-K74260000.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	fentiazac.csv	BRD-K06574200.csv	0	168	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	fentiazac.csv	BRD-K24199200.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	fentiazac.csv	BRD-K05733208.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	fentiazac.csv	BRD-K66634822.csv	0	96	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	fentiazac.csv	BRD-K66226084.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	fentiazac.csv	BRD-K48710616.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	fentiazac.csv	glafenine.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	fentiazac.csv	BRD-K63948704.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	fentiazac.csv	BRD-K34799054.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	fentiazac.csv	BRD-K15950605.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	fentiazac.csv	alfaxalone.csv	0	76	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	fentiazac.csv	BRD-K42156657.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	fentiazac.csv	BRD-K19876534.csv	0	244	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	fentiazac.csv	chlormezanone.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	fentiazac.csv	fendiline.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	fentiazac.csv	BRD-K94435288.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	fentiazac.csv	BRD-K46593635.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	fentiazac.csv	BRD-K99335646.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	fentiazac.csv	tetrindole.csv	0	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	fentiazac.csv	BRD-K85359245.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	fentiazac.csv	BRD-K64409112.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	fentiazac.csv	sertaconazole.csv	0	92	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	fentiazac.csv	BRD-K01975855.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	fentiazac.csv	BRD-M36167927.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	fentiazac.csv	BRD-K60212338.csv	0	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	fentiazac.csv	BRD-K16128171.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	fentiazac.csv	BRD-K14374193.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	fentiazac.csv	BRD-K44098776.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	fentiazac.csv	clofazimine.csv	0	56	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	fentiazac.csv	BRD-K85774994.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	fentiazac.csv	BRD-K87634799.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	fentiazac.csv	BRD-K56950192.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	fentiazac.csv	CVF-SUMO-7.csv	0	44	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	fentiazac.csv	BRD-K84715825.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	fentiazac.csv	BRD-K31671785.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	fentiazac.csv	BRD-K53934736.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	fentiazac.csv	BRD-K17351089.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	fentiazac.csv	BRD-K34230554.csv	0	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	fentiazac.csv	NVP-TAE684.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	fentiazac.csv	BRD-K65851733.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	fentiazac.csv	BRD-K96451524.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70	fentiazac.csv	oxotremorine-sesquifumarate.csv	0	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	fentiazac.csv	penfluridol.csv	0	164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	fentiazac.csv	BRD-K61891887.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	fentiazac.csv	BRD-K43980524.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
