	file_origin	file_target	condition pair count	total pair count	%	cosine(avg)	pearsonr(avg)	spearman(avg)	cosine(max)	pearsonr(max)	spearman(max)
0	BRD-K97031447.csv	BRD-K54048734.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	BRD-K97031447.csv	JMV-431.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	BRD-K97031447.csv	BRD-K26214610.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	BRD-K97031447.csv	BRD-K36081737.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	BRD-K97031447.csv	BRD-K99681782.csv	0	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	BRD-K97031447.csv	BRD-K63860984.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	BRD-K97031447.csv	BRD-K63017287.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	BRD-K97031447.csv	PD-169316.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	BRD-K97031447.csv	BRD-K03026470.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	BRD-K97031447.csv	BRD-K36651002.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	BRD-K97031447.csv	BRD-K33044853.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	BRD-K97031447.csv	BRD-K99103407.csv	0	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	BRD-K97031447.csv	BRD-K86671899.csv	0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	BRD-K97031447.csv	damnacanthal.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	BRD-K97031447.csv	BRD-K99999497.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	BRD-K97031447.csv	BRD-K75308057.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	BRD-K97031447.csv	BRD-K15230829.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	BRD-K97031447.csv	bupivacaine.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	BRD-K97031447.csv	p-aminophenethylspiperone.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	BRD-K97031447.csv	BRD-K87592402.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	BRD-K97031447.csv	BRD-K69873182.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	BRD-K97031447.csv	BRD-K09407750.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	BRD-K97031447.csv	BRD-K95716640.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	BRD-K97031447.csv	BRD-K02847640.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	BRD-K97031447.csv	BRD-K37273423.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	BRD-K97031447.csv	pseudoephedrine.csv	0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	BRD-K97031447.csv	SA-1938111.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	BRD-K97031447.csv	BRD-K91123606.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	BRD-K97031447.csv	BRD-K14236372.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	BRD-K97031447.csv	BRD-K54964414.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	BRD-K97031447.csv	flecainide.csv	0	76	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	BRD-K97031447.csv	hispidin.csv	0	62	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	BRD-K97031447.csv	BRD-K64341172.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	BRD-K97031447.csv	ZK-93423.csv	0	62	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	BRD-K97031447.csv	BRD-K87324885.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	BRD-K97031447.csv	ipsapirone.csv	0	38	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	BRD-K97031447.csv	BRD-K36194373.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	BRD-K97031447.csv	BRD-K23727664.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	BRD-K97031447.csv	benzonatate.csv	0	84	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	BRD-K97031447.csv	fludroxycortide.csv	0	76	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	BRD-K97031447.csv	BRD-K45153357.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	BRD-K97031447.csv	BRD-K92023938.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	BRD-K97031447.csv	BRD-K90146121.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	BRD-K97031447.csv	BRD-K82140622.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	BRD-K97031447.csv	BRD-K21120783.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	BRD-K97031447.csv	BRD-K86097224.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	BRD-K97031447.csv	mycophenolic-acid.csv	0	94	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	BRD-K97031447.csv	XMD-1150.csv	0	156	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	BRD-K97031447.csv	BRD-K61220066.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	BRD-K97031447.csv	benproperine.csv	0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	BRD-K97031447.csv	tracazolate.csv	0	46	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	BRD-K97031447.csv	BRD-K58610656.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	BRD-K97031447.csv	MDL-73005EF.csv	0	52	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	BRD-K97031447.csv	BRD-K64665684.csv	0	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	BRD-K97031447.csv	BRD-K40734828.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	BRD-K97031447.csv	BRD-K84739463.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	BRD-K97031447.csv	BRD-K65657366.csv	0	22	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	BRD-K97031447.csv	colistin.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	BRD-K97031447.csv	BRD-K31028119.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	BRD-K97031447.csv	BRD-K60595964.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	BRD-K97031447.csv	levopropoxyphene.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	BRD-K97031447.csv	BRD-K07568447.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	BRD-K97031447.csv	BRD-K09032125.csv	0	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	BRD-K97031447.csv	BRD-A05565054.csv	0	26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	BRD-K97031447.csv	dicloxacillin.csv	0	34	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	BRD-K97031447.csv	BRD-K18024030.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	BRD-K97031447.csv	BRD-K07923524.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	BRD-K97031447.csv	BRD-K74245085.csv	0	14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	BRD-K97031447.csv	BRD-K41944296.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	BRD-K97031447.csv	BRD-K47517065.csv	0	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
