	file_origin	file_target	condition pair count	total pair count	%	cosine(avg)	pearsonr(avg)	spearman(avg)	cosine(max)	pearsonr(max)	spearman(max)
0	CG-930.csv	KU-C104123.csv	0	858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	CG-930.csv	AT-SUMO-1.csv	18	1188	0.0151515151515	-0.0268161357996	-0.0274262164136	-0.081348697523	0.208964495842	0.20903148095	0.231776288501
2	CG-930.csv	BRD-K65715788.csv	0	396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	CG-930.csv	BRD-K01615361.csv	0	198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	CG-930.csv	arcyriaflavin-a.csv	0	1518	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	CG-930.csv	SC-9.csv	0	1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	CG-930.csv	BRD-K78380744.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	CG-930.csv	BD-1008.csv	0	1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	CG-930.csv	BRD-K98463649.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	CG-930.csv	BRD-K33909884.csv	0	264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	CG-930.csv	BRD-K91684468.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	CG-930.csv	nitrofural.csv	0	1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	CG-930.csv	BRD-K91775327.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	CG-930.csv	BRD-K43460092.csv	0	330	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	CG-930.csv	BRD-K20758354.csv	0	396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	CG-930.csv	BRD-K92978187.csv	0	198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	CG-930.csv	apicidin.csv	0	6138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	CG-930.csv	BRD-K41652832.csv	0	726	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	CG-930.csv	BG-1029.csv	0	396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	CG-930.csv	BRD-K85079349.csv	0	198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	CG-930.csv	BRD-K00913793.csv	0	198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	CG-930.csv	BRD-K92659956.csv	0	396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	CG-930.csv	BRD-K04753511.csv	0	330	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	CG-930.csv	BRD-K99927461.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	CG-930.csv	BRD-K75633187.csv	0	462	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	CG-930.csv	BRD-K47131467.csv	0	264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	CG-930.csv	fexaramine.csv	0	1254	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	CG-930.csv	BRD-K36596997.csv	0	462	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	CG-930.csv	r(-)-propylnorapomorphine.csv	0	1518	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	CG-930.csv	BRD-K75707803.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	CG-930.csv	BRD-K75938736.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	CG-930.csv	vinblastine.csv	0	4026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	CG-930.csv	BRD-K20032655.csv	0	1980	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	CG-930.csv	BRD-K92981876.csv	0	858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	CG-930.csv	BRD-K44978017.csv	0	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	CG-930.csv	nomifensine.csv	0	924	0.0	0.0	0.0	0.0	0.0	0.0	0.0
