	file_origin	file_target	condition pair count	total pair count	%	cosine(avg)	pearsonr(avg)	spearman(avg)	cosine(max)	pearsonr(max)	spearman(max)
0	sparfosic-acid.csv	BRD-K49623506.csv	0	118	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	sparfosic-acid.csv	BRD-K88769248.csv	0	177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	sparfosic-acid.csv	BRD-K47077178.csv	0	236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	sparfosic-acid.csv	methyllycaconitine.csv	0	1121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	sparfosic-acid.csv	BRD-K55482336.csv	0	118	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	sparfosic-acid.csv	BRD-K32294814.csv	0	177	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	sparfosic-acid.csv	BRD-K66046647.csv	0	295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	sparfosic-acid.csv	GW-501516.csv	0	1062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	sparfosic-acid.csv	BRD-K05726929.csv	0	236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	sparfosic-acid.csv	BRD-K68907515.csv	0	295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	sparfosic-acid.csv	BRD-K60554389.csv	0	236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	sparfosic-acid.csv	BRD-K81121951.csv	0	118	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	sparfosic-acid.csv	BRD-K39151050.csv	0	236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	sparfosic-acid.csv	capsazepine.csv	0	1121	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	sparfosic-acid.csv	BRD-K08403039.csv	0	236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	sparfosic-acid.csv	BRD-K50112803.csv	0	354	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	sparfosic-acid.csv	piperacillin.csv	0	885	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	sparfosic-acid.csv	BRD-K38210246.csv	0	236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	sparfosic-acid.csv	BRD-K24031526.csv	0	1003	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	sparfosic-acid.csv	BRD-K64100337.csv	0	59	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	sparfosic-acid.csv	BRD-K73481389.csv	0	767	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	sparfosic-acid.csv	BRD-K86162390.csv	0	236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
