	file_origin	file_target	condition pair count	total pair count	%	cosine(avg)	pearsonr(avg)	spearman(avg)	cosine(max)	pearsonr(max)	spearman(max)
0	MW-SHH-151.csv	BRD-K36651002.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	MW-SHH-151.csv	BRD-K33044853.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	MW-SHH-151.csv	BRD-K99103407.csv	0	707	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	MW-SHH-151.csv	BRD-K86671899.csv	0	1111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	MW-SHH-151.csv	damnacanthal.csv	0	808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	MW-SHH-151.csv	BRD-K99999497.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	MW-SHH-151.csv	BRD-K75308057.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	MW-SHH-151.csv	BRD-K15230829.csv	0	1212	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	MW-SHH-151.csv	bupivacaine.csv	0	303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	MW-SHH-151.csv	p-aminophenethylspiperone.csv	0	606	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	MW-SHH-151.csv	BRD-K87592402.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	MW-SHH-151.csv	BRD-K69873182.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	MW-SHH-151.csv	BRD-K09407750.csv	0	303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	MW-SHH-151.csv	BRD-K95716640.csv	0	505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	MW-SHH-151.csv	BRD-K02847640.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	MW-SHH-151.csv	BRD-K37273423.csv	0	505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	MW-SHH-151.csv	pseudoephedrine.csv	0	1919	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	MW-SHH-151.csv	SA-1938111.csv	0	1212	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	MW-SHH-151.csv	BRD-K91123606.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	MW-SHH-151.csv	BRD-K14236372.csv	0	1212	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	MW-SHH-151.csv	BRD-K54964414.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	MW-SHH-151.csv	flecainide.csv	0	3838	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	MW-SHH-151.csv	hispidin.csv	0	3131	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	MW-SHH-151.csv	BRD-K64341172.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	MW-SHH-151.csv	ZK-93423.csv	0	3131	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	MW-SHH-151.csv	BRD-K87324885.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	MW-SHH-151.csv	ipsapirone.csv	0	1919	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	MW-SHH-151.csv	BRD-K36194373.csv	0	505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	MW-SHH-151.csv	BRD-K23727664.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	MW-SHH-151.csv	benzonatate.csv	0	4242	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	MW-SHH-151.csv	fludroxycortide.csv	0	3838	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	MW-SHH-151.csv	BRD-K45153357.csv	0	505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	MW-SHH-151.csv	BRD-K92023938.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	MW-SHH-151.csv	BRD-K90146121.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	MW-SHH-151.csv	BRD-K82140622.csv	0	1515	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	MW-SHH-151.csv	BRD-K21120783.csv	0	303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	MW-SHH-151.csv	BRD-K86097224.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	MW-SHH-151.csv	mycophenolic-acid.csv	0	4747	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	MW-SHH-151.csv	XMD-1150.csv	0	7878	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	MW-SHH-151.csv	BRD-K61220066.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	MW-SHH-151.csv	benproperine.csv	0	1111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	MW-SHH-151.csv	tracazolate.csv	0	2323	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	MW-SHH-151.csv	BRD-K58610656.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	MW-SHH-151.csv	MDL-73005EF.csv	0	2626	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	MW-SHH-151.csv	BRD-K64665684.csv	0	808	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	MW-SHH-151.csv	BRD-K40734828.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	MW-SHH-151.csv	BRD-K84739463.csv	0	202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	MW-SHH-151.csv	BRD-K65657366.csv	0	1111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	MW-SHH-151.csv	colistin.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	MW-SHH-151.csv	BRD-K31028119.csv	0	404	0.0	0.0	0.0	0.0	0.0	0.0	0.0
