	file_origin	file_target	condition pair count	total pair count	%	cosine(avg)	pearsonr(avg)	spearman(avg)	cosine(max)	pearsonr(max)	spearman(max)
0	BRD-K34231294.csv	colistin.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	BRD-K34231294.csv	BRD-K31028119.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	BRD-K34231294.csv	BRD-K60595964.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	BRD-K34231294.csv	levopropoxyphene.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	BRD-K34231294.csv	BRD-K07568447.csv	0	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	BRD-K34231294.csv	BRD-K09032125.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	BRD-K34231294.csv	BRD-A05565054.csv	0	65	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7	BRD-K34231294.csv	dicloxacillin.csv	0	85	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8	BRD-K34231294.csv	BRD-K18024030.csv	0	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9	BRD-K34231294.csv	BRD-K07923524.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10	BRD-K34231294.csv	BRD-K74245085.csv	0	35	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11	BRD-K34231294.csv	BRD-K41944296.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	BRD-K34231294.csv	BRD-K47517065.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13	BRD-K34231294.csv	BRD-K70868272.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14	BRD-K34231294.csv	BRD-K24658364.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15	BRD-K34231294.csv	BRD-K98842254.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16	BRD-K34231294.csv	BRD-K99306975.csv	0	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	BRD-K34231294.csv	BRD-K09929560.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	BRD-K34231294.csv	BRD-K15050703.csv	0	70	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19	BRD-K34231294.csv	BRD-A02726762.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20	BRD-K34231294.csv	BRD-K46499837.csv	0	55	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21	BRD-K34231294.csv	BRD-K93376546.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22	BRD-K34231294.csv	SA-1459173.csv	0	75	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23	BRD-K34231294.csv	BRD-K13544395.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24	BRD-K34231294.csv	BRD-K71401720.csv	0	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25	BRD-K34231294.csv	BRD-K12981857.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26	BRD-K34231294.csv	BRD-K47301880.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27	BRD-K34231294.csv	BRD-K52240583.csv	0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28	BRD-K34231294.csv	BRD-K92205342.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	BRD-K34231294.csv	methyltyramine.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30	BRD-K34231294.csv	BRD-K09596790.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31	BRD-K34231294.csv	BRD-K66944475.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32	BRD-K34231294.csv	BRD-K61164584.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33	BRD-K34231294.csv	BRD-K45184415.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	BRD-K34231294.csv	BRD-K39701065.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35	BRD-K34231294.csv	BRD-K32297746.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36	BRD-K34231294.csv	BRD-K13012097.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37	BRD-K34231294.csv	BRD-K60391168.csv	0	60	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38	BRD-K34231294.csv	BRD-K79426639.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39	BRD-K34231294.csv	BRD-K33961669.csv	0	5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40	BRD-K34231294.csv	digitoxigenin.csv	0	90	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41	BRD-K34231294.csv	BRD-K64607642.csv	0	25	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42	BRD-K34231294.csv	BRD-K71670746.csv	0	85	0.0	0.0	0.0	0.0	0.0	0.0	0.0
43	BRD-K34231294.csv	BRD-K12559526.csv	0	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0
44	BRD-K34231294.csv	BRD-K55106539.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45	BRD-K34231294.csv	tosedostat.csv	0	335	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46	BRD-K34231294.csv	BRD-K17618128.csv	0	10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47	BRD-K34231294.csv	BRD-K47501069.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
48	BRD-K34231294.csv	Gly-Gly-PALO.csv	0	295	0.0	0.0	0.0	0.0	0.0	0.0	0.0
49	BRD-K34231294.csv	BRD-K77144489.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50	BRD-K34231294.csv	monastrol.csv	0	95	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51	BRD-K34231294.csv	BRD-K36633782.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52	BRD-K34231294.csv	BRD-K70974948.csv	0	85	0.0	0.0	0.0	0.0	0.0	0.0	0.0
53	BRD-K34231294.csv	methyl-dopate.csv	0	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54	BRD-K14307099.csv	sorafenib.csv	0	312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
55	BRD-K14307099.csv	BRD-K72081524.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
56	BRD-K14307099.csv	BRD-A24054354.csv	0	174	0.0	0.0	0.0	0.0	0.0	0.0	0.0
57	BRD-K14307099.csv	JNJ-10191584.csv	0	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58	BRD-K14307099.csv	BRD-K89699317.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
59	BRD-K14307099.csv	BRD-K64404931.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
60	BRD-K14307099.csv	BRD-K30033690.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61	BRD-K14307099.csv	SR-142948.csv	0	72	0.0	0.0	0.0	0.0	0.0	0.0	0.0
62	BRD-K14307099.csv	BRD-K33597548.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
63	BRD-K14307099.csv	CAY-10415.csv	0	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0
64	BRD-K14307099.csv	doxercalciferol.csv	0	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65	BRD-K14307099.csv	BRD-K98042112.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
66	BRD-K14307099.csv	BRD-K41172353.csv	0	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
67	BRD-K14307099.csv	PP242.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68	BRD-K14307099.csv	BRD-K93123387.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69	BRD-K14307099.csv	BRD-K61242280.csv	3	9	0.333333333333	0.0243092436012	0.0235507611902	-0.00998807687862	0.0953829929347	0.0946740043208	0.0619017033758
70	BRD-K14307099.csv	BRD-K00801367.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71	BRD-K14307099.csv	BRD-K11901011.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72	BRD-K14307099.csv	BRD-K11880555.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	BRD-K14307099.csv	BRD-K46815273.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74	BRD-K14307099.csv	BRD-K96708215.csv	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75	BRD-K14307099.csv	BRD-K73722380.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76	BRD-K14307099.csv	BRD-K06062006.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77	BRD-K14307099.csv	BRD-K75984692.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	BRD-K14307099.csv	BRD-K03272554.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79	BRD-K14307099.csv	pranlukast.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80	BRD-K14307099.csv	BRD-K00754679.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81	BRD-K14307099.csv	BRD-K90505752.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82	BRD-K14307099.csv	BRD-K82824976.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83	BRD-K14307099.csv	BRD-K24196267.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84	BRD-K14307099.csv	BRD-K99640003.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85	BRD-K14307099.csv	BRD-K10225413.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86	BRD-K14307099.csv	BRD-K41871066.csv	0	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87	BRD-K14307099.csv	MST-312.csv	0	153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88	BRD-K14307099.csv	BRD-K61762092.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89	BRD-K14307099.csv	BRD-K91677732.csv	0	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90	BRD-K14307099.csv	BRD-K74257705.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91	BRD-K14307099.csv	BRD-K21483310.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92	BRD-K14307099.csv	BRD-K55659732.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93	BRD-K14307099.csv	BMY-45778.csv	0	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94	BRD-K14307099.csv	BRD-K23607904.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95	BRD-K14307099.csv	BRD-K28185108.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96	BRD-K14307099.csv	BRD-K21217422.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97	BRD-K14307099.csv	pioglitazone.csv	0	129	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98	BRD-K14307099.csv	olvanil.csv	0	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99	BRD-K14307099.csv	BRD-A41114263.csv	0	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100	BRD-K14307099.csv	atropine.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
101	BRD-K14307099.csv	amantadine.csv	0	69	0.0	0.0	0.0	0.0	0.0	0.0	0.0
102	BRD-K14307099.csv	BRD-K31828306.csv	0	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
103	BRD-K14307099.csv	BRD-A30856524.csv	0	33	0.0	0.0	0.0	0.0	0.0	0.0	0.0
104	BRD-K14307099.csv	SA-1455822.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
105	BRD-K14307099.csv	BRD-K64416059.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
106	BRD-K14307099.csv	BRD-K54877231.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
107	BRD-K14307099.csv	BRD-K73127443.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
108	BRD-K14307099.csv	BRD-K51106788.csv	0	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
109	BRD-K14307099.csv	BRD-K48263651.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
110	BRD-K14307099.csv	tazobactam.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
111	BRD-K14307099.csv	BRD-K68287477.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
112	BRD-K14307099.csv	BRD-K12263461.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
113	BRD-K14307099.csv	BRD-K02256002.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
114	BRD-K14307099.csv	CG-930.csv	0	198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
115	BRD-K14307099.csv	BRD-K74144927.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
116	BRD-K14307099.csv	BRD-K17731272.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
117	BRD-K14307099.csv	BRD-K60474245.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
118	BRD-K14307099.csv	BRD-K80926963.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
119	BRD-K14307099.csv	BRD-K18932682.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
120	BRD-K14307099.csv	BRD-K79927100.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
121	BRD-K14307099.csv	clofibrate.csv	0	81	0.0	0.0	0.0	0.0	0.0	0.0	0.0
122	BRD-K14307099.csv	BRD-K47436535.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
123	BRD-K14307099.csv	BRD-K60833663.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
124	BRD-K14307099.csv	nemonapride.csv	0	93	0.0	0.0	0.0	0.0	0.0	0.0	0.0
125	BRD-K14307099.csv	BRD-K60760276.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
126	BRD-K14307099.csv	BRD-K65257892.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
127	BRD-K14307099.csv	BRD-K94579454.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
128	BRD-K14307099.csv	BRD-K82666260.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
129	BRD-K14307099.csv	BG-1019.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
130	BRD-K14307099.csv	BRD-K87829407.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
131	BRD-K14307099.csv	BRD-K18309912.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
132	BRD-K14307099.csv	BRD-K82899116.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
133	BRD-K14307099.csv	BRD-K23050218.csv	0	42	0.0	0.0	0.0	0.0	0.0	0.0	0.0
134	BRD-K14307099.csv	BRD-K54602409.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
135	BRD-K14307099.csv	BRD-K86149851.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
136	BRD-K14307099.csv	BRD-K35095050.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
137	BRD-K14307099.csv	BRD-K43014865.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
138	BRD-K14307099.csv	BRD-K33668351.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
139	BRD-K14307099.csv	BRD-K45295352.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
140	BRD-K14307099.csv	BRD-A42737819.csv	0	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
141	BRD-K14307099.csv	BRD-K95605061.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
142	BRD-K14307099.csv	BRD-K76103468.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
143	BRD-K14307099.csv	BRD-K15420741.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
144	BRD-K14307099.csv	BRD-K07877311.csv	0	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0
145	BRD-K14307099.csv	BRD-K24781398.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
146	BRD-K14307099.csv	molsidomine.csv	0	69	0.0	0.0	0.0	0.0	0.0	0.0	0.0
147	BRD-K14307099.csv	BRD-K35738777.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
148	BRD-K14307099.csv	BRD-K73146135.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
149	BRD-K14307099.csv	BRD-K00549770.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
150	BRD-K14307099.csv	BRD-K49909254.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151	BRD-K14307099.csv	BRD-K91899208.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
152	BRD-K14307099.csv	BRD-K72676786.csv	0	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0
153	BRD-K14307099.csv	BRD-K05275169.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
154	BRD-K14307099.csv	BRD-K92818291.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
155	BRD-K14307099.csv	BRD-K89390280.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
156	BRD-K14307099.csv	BRD-K38547930.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
157	BRD-K14307099.csv	BRD-K78832647.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
158	BRD-K14307099.csv	BRD-K90546933.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
159	BRD-K14307099.csv	BRD-K00270349.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
160	BRD-K14307099.csv	BRD-K80881992.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
161	BRD-K14307099.csv	rhapontin.csv	0	45	0.0	0.0	0.0	0.0	0.0	0.0	0.0
162	BRD-K14307099.csv	BRD-K57133453.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
163	BRD-K14307099.csv	BRD-K75725000.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
164	BRD-K14307099.csv	BRD-K43649826.csv	0	21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
165	BRD-K14307099.csv	BRD-K98634983.csv	0	51	0.0	0.0	0.0	0.0	0.0	0.0	0.0
166	BRD-K14307099.csv	BRD-K87182158.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
167	BRD-K14307099.csv	BRD-K70459579.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
168	BRD-K14307099.csv	BRD-K24722667.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
169	BRD-K14307099.csv	BRD-K83675132.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
170	BRD-K14307099.csv	BRD-K93971021.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
171	BRD-K14307099.csv	BRD-K73951926.csv	0	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
172	BRD-K14307099.csv	BRD-K77596469.csv	0	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
173	BRD-K14307099.csv	megestrol-acetate.csv	0	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
174	BRD-K14307099.csv	BRD-K23011225.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
175	BRD-K14307099.csv	etilefrine.csv	0	57	0.0	0.0	0.0	0.0	0.0	0.0	0.0
176	BRD-K14307099.csv	BRD-K31812476.csv	3	9	0.333333333333	0.045493003615	0.0462098429895	-0.00132457582639	0.113089521956	0.116917199913	0.0614735956339
177	BRD-K14307099.csv	2-(4-methoxybenzylthio)-6-methylpyrimidin-4-ol.csv	0	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
178	BRD-K14307099.csv	BRD-K35213218.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
179	BRD-K14307099.csv	KIN001-242.csv	0	198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
180	BRD-K14307099.csv	clofilium.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
181	BRD-K14307099.csv	BRD-K53437983.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
182	BRD-K14307099.csv	BRD-K41326905.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
183	BRD-K14307099.csv	BRD-K91787616.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
184	BRD-K14307099.csv	BRD-K30347205.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
185	BRD-K14307099.csv	COT-10b.csv	0	279	0.0	0.0	0.0	0.0	0.0	0.0	0.0
186	BRD-K14307099.csv	BRD-K08394807.csv	0	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
187	BRD-K14307099.csv	fentiazac.csv	0	12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
188	BRD-K14307099.csv	aminoresveratrol.csv	0	18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
189	BRD-K14307099.csv	BRD-K11582139.csv	0	9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
